timestamp,traffic
2025-01-01 00:00:00,20.761792778538613
2025-01-01 00:15:00,17.400734526069453
2025-01-01 00:30:00,21.877517904713383
2025-01-01 00:45:00,22.353498066714426
2025-01-01 01:00:00,15.12519823892567
2025-01-01 01:15:00,16.748047291458743
2025-01-01 01:30:00,20.323833299869644
2025-01-01 01:45:00,19.21442942373231
2025-01-01 02:00:00,19.964001665029123
2025-01-01 02:15:00,17.87475103478077
2025-01-01 02:30:00,22.208084820047688
2025-01-01 02:45:00,21.95818142036579
2025-01-01 03:00:00,20.186779569721953
2025-01-01 03:15:00,22.85549860177742
2025-01-01 03:30:00,21.236410327326624
2025-01-01 03:45:00,17.975948537177477
2025-01-01 04:00:00,21.147998608602823
2025-01-01 04:15:00,18.005587643480247
2025-01-01 04:30:00,22.89271649913933
2025-01-01 04:45:00,21.03999759055247
2025-01-01 05:00:00,21.417030308385616
2025-01-01 05:15:00,21.219176340654954
2025-01-01 05:30:00,27.43038165929597
2025-01-01 05:45:00,25.917991980435172
2025-01-01 06:00:00,27.67466280642803
2025-01-01 06:15:00,30.79489742425517
2025-01-01 06:30:00,36.32938426747005
2025-01-01 06:45:00,39.454085994431615
2025-01-01 07:00:00,43.08458838258733
2025-01-01 07:15:00,46.31590602909839
2025-01-01 07:30:00,53.147192729265804
2025-01-01 07:45:00,48.432334953357945
2025-01-01 08:00:00,48.7416180091003
2025-01-01 08:15:00,47.41532981356936
2025-01-01 08:30:00,49.335800657562714
2025-01-01 08:45:00,48.06545213625926
2025-01-01 09:00:00,41.77344629523698
2025-01-01 09:15:00,36.447034610912944
2025-01-01 09:30:00,32.94575407176088
2025-01-01 09:45:00,33.31146395784579
2025-01-01 10:00:00,30.614793476525186
2025-01-01 10:15:00,27.674845575613958
2025-01-01 10:30:00,22.724458404353236
2025-01-01 10:45:00,23.517855445191337
2025-01-01 11:00:00,22.188973070802096
2025-01-01 11:15:00,21.732447338691813
2025-01-01 11:30:00,22.90027131411522
2025-01-01 11:45:00,20.99355781151116
2025-01-01 12:00:00,21.9662261431989
2025-01-01 12:15:00,20.354529843641277
2025-01-01 12:30:00,20.883004257042895
2025-01-01 12:45:00,21.759735510489392
2025-01-01 13:00:00,16.606493638220343
2025-01-01 13:15:00,19.574465739349012
2025-01-01 13:30:00,19.397589300186855
2025-01-01 13:45:00,19.28025161098808
2025-01-01 14:00:00,20.634950462507376
2025-01-01 14:15:00,25.69241271696413
2025-01-01 14:30:00,20.661071850634844
2025-01-01 14:45:00,26.408923458304884
2025-01-01 15:00:00,21.285749661201873
2025-01-01 15:15:00,26.54155469115761
2025-01-01 15:30:00,30.071690090319706
2025-01-01 15:45:00,33.806577477499154
2025-01-01 16:00:00,37.13857350506936
2025-01-01 16:15:00,40.6180721276577
2025-01-01 16:30:00,41.16148019447506
2025-01-01 16:45:00,44.23403193555646
2025-01-01 17:00:00,50.658910324193734
2025-01-01 17:15:00,50.72946921375977
2025-01-01 17:30:00,50.09744643996284
2025-01-01 17:45:00,51.76703604581069
2025-01-01 18:00:00,52.75137507270406
2025-01-01 18:15:00,55.84454499060715
2025-01-01 18:30:00,53.64550468777717
2025-01-01 18:45:00,52.938110560006905
2025-01-01 19:00:00,47.45139520342698
2025-01-01 19:15:00,45.79320589156333
2025-01-01 19:30:00,43.60560315176236
2025-01-01 19:45:00,37.87106101537671
2025-01-01 20:00:00,36.51355746759642
2025-01-01 20:15:00,30.698707976519632
2025-01-01 20:30:00,28.77106244219105
2025-01-01 20:45:00,26.4396993761214
2025-01-01 21:00:00,22.519985460927877
2025-01-01 21:15:00,25.223692984882735
2025-01-01 21:30:00,21.67152534160464
2025-01-01 21:45:00,22.006956249788814
2025-01-01 22:00:00,22.546449172219518
2025-01-01 22:15:00,22.016277885614873
2025-01-01 22:30:00,22.25934196760628
2025-01-01 22:45:00,20.147760203809153
2025-01-01 23:00:00,19.20554987305187
2025-01-01 23:15:00,19.983022699879154
2025-01-01 23:30:00,15.914515143823586
2025-01-01 23:45:00,16.48598730906078
2025-01-02 00:00:00,16.759925431875743
2025-01-02 00:15:00,17.5742521062762
2025-01-02 00:30:00,21.067499865615048
2025-01-02 00:45:00,17.805063020945454
2025-01-02 01:00:00,19.124054209070998
2025-01-02 01:15:00,23.318241186688915
2025-01-02 01:30:00,19.18024674790708
2025-01-02 01:45:00,21.915499209368193
2025-01-02 02:00:00,17.738634742374366
2025-01-02 02:15:00,19.56044134265486
2025-01-02 02:30:00,17.70120912922338
2025-01-02 02:45:00,19.23279327565123
2025-01-02 03:00:00,22.189147553071617
2025-01-02 03:15:00,15.78576890998568
2025-01-02 03:30:00,21.220370464170365
2025-01-02 03:45:00,20.78519308382548
2025-01-02 04:00:00,18.807421142763804
2025-01-02 04:15:00,16.85432389319082
2025-01-02 04:30:00,20.943588898765036
2025-01-02 04:45:00,19.907754978967812
2025-01-02 05:00:00,22.52755112924474
2025-01-02 05:15:00,23.042804949082626
2025-01-02 05:30:00,28.4451499245224
2025-01-02 05:45:00,25.77260100053383
2025-01-02 06:00:00,26.253413013890352
2025-01-02 06:15:00,32.19009477147575
2025-01-02 06:30:00,35.615277397125304
2025-01-02 06:45:00,42.005119155231725
2025-01-02 07:00:00,44.20720935199302
2025-01-02 07:15:00,46.197705553061674
2025-01-02 07:30:00,51.51800533874777
2025-01-02 07:45:00,46.54313924212157
2025-01-02 08:00:00,48.489520383513984
2025-01-02 08:15:00,47.19999616428445
2025-01-02 08:30:00,46.888001976843775
2025-01-02 08:45:00,41.86798041917548
2025-01-02 09:00:00,43.712866690019396
2025-01-02 09:15:00,38.05854344418154
2025-01-02 09:30:00,31.396615758341543
2025-01-02 09:45:00,29.2127086688744
2025-01-02 10:00:00,29.607117050751285
2025-01-02 10:15:00,28.478950708196137
2025-01-02 10:30:00,29.446734285413655
2025-01-02 10:45:00,30.288782686152075
2025-01-02 11:00:00,22.99995651474948
2025-01-02 11:15:00,18.778554930398837
2025-01-02 11:30:00,15.458258051025688
2025-01-02 11:45:00,21.170521979043258
2025-01-02 12:00:00,18.303263880852562
2025-01-02 12:15:00,19.21386340307905
2025-01-02 12:30:00,18.696638146277632
2025-01-02 12:45:00,19.896212113461292
2025-01-02 13:00:00,22.98100814843783
2025-01-02 13:15:00,20.832939582464842
2025-01-02 13:30:00,20.243608226931336
2025-01-02 13:45:00,18.354986233141123
2025-01-02 14:00:00,17.20277311242241
2025-01-02 14:15:00,20.805964049804025
2025-01-02 14:30:00,22.757867646431365
2025-01-02 14:45:00,28.4747267393851
2025-01-02 15:00:00,25.88528477753281
2025-01-02 15:15:00,29.902290427288904
2025-01-02 15:30:00,28.483242814818528
2025-01-02 15:45:00,29.44533661666761
2025-01-02 16:00:00,33.0143895336155
2025-01-02 16:15:00,36.88831326192772
2025-01-02 16:30:00,47.42114158979329
2025-01-02 16:45:00,43.40311910276613
2025-01-02 17:00:00,50.676868014000924
2025-01-02 17:15:00,49.01708646435545
2025-01-02 17:30:00,55.682269164102465
2025-01-02 17:45:00,55.62930587969326
2025-01-02 18:00:00,54.72508542717208
2025-01-02 18:15:00,54.566411198743374
2025-01-02 18:30:00,51.71914549263649
2025-01-02 18:45:00,52.3937520621519
2025-01-02 19:00:00,47.44874250202558
2025-01-02 19:15:00,42.399516638062636
2025-01-02 19:30:00,38.913457614654185
2025-01-02 19:45:00,39.142571542591824
2025-01-02 20:00:00,39.38602189833819
2025-01-02 20:15:00,32.82017624672907
2025-01-02 20:30:00,29.448775626938236
2025-01-02 20:45:00,28.175283843732792
2025-01-02 21:00:00,28.841263312776753
2025-01-02 21:15:00,24.621392419937635
2025-01-02 21:30:00,21.884387498636322
2025-01-02 21:45:00,24.80811711172853
2025-01-02 22:00:00,22.483148004717993
2025-01-02 22:15:00,24.806014309139208
2025-01-02 22:30:00,21.12063967183829
2025-01-02 22:45:00,17.399475719390676
2025-01-02 23:00:00,16.910072038657304
2025-01-02 23:15:00,24.37631244133249
2025-01-02 23:30:00,24.508689914286116
2025-01-02 23:45:00,19.72164484052121
2025-01-03 00:00:00,19.175380543530995
2025-01-03 00:15:00,23.787654289494625
2025-01-03 00:30:00,17.367124477306948
2025-01-03 00:45:00,17.898617495565254
2025-01-03 01:00:00,21.744451964501295
2025-01-03 01:15:00,19.150332018683994
2025-01-03 01:30:00,20.124776392369682
2025-01-03 01:45:00,19.72977742549841
2025-01-03 02:00:00,20.983289698005606
2025-01-03 02:15:00,23.65941427421744
2025-01-03 02:30:00,20.369400917363404
2025-01-03 02:45:00,21.756897332203994
2025-01-03 03:00:00,15.029621340459785
2025-01-03 03:15:00,20.04894834675047
2025-01-03 03:30:00,18.09291006318276
2025-01-03 03:45:00,17.21049581054493
2025-01-03 04:00:00,18.164089498293126
2025-01-03 04:15:00,19.700834311019143
2025-01-03 04:30:00,23.119695868979612
2025-01-03 04:45:00,17.982179340887622
2025-01-03 05:00:00,22.08911371595324
2025-01-03 05:15:00,21.84442538554929
2025-01-03 05:30:00,23.688194343924422
2025-01-03 05:45:00,28.944559016087116
2025-01-03 06:00:00,30.224119721564044
2025-01-03 06:15:00,35.15207533630103
2025-01-03 06:30:00,34.74569587268036
2025-01-03 06:45:00,36.933968071563086
2025-01-03 07:00:00,41.62645857861454
2025-01-03 07:15:00,45.97844426697517
2025-01-03 07:30:00,48.36785589044236
2025-01-03 07:45:00,46.8707510809545
2025-01-03 08:00:00,50.38179805306726
2025-01-03 08:15:00,50.15368122675474
2025-01-03 08:30:00,54.22288596217721
2025-01-03 08:45:00,50.068481699879634
2025-01-03 09:00:00,40.05855533019555
2025-01-03 09:15:00,37.962316166664756
2025-01-03 09:30:00,31.481700873614898
2025-01-03 09:45:00,30.34156322059375
2025-01-03 10:00:00,29.67901932471086
2025-01-03 10:15:00,29.46494272428998
2025-01-03 10:30:00,22.69887184543438
2025-01-03 10:45:00,21.435434804573475
2025-01-03 11:00:00,16.662384740822063
2025-01-03 11:15:00,20.912409812725443
2025-01-03 11:30:00,18.199012106814266
2025-01-03 11:45:00,19.244319138377694
2025-01-03 12:00:00,18.21013905731862
2025-01-03 12:15:00,20.083274551506083
2025-01-03 12:30:00,15.899233549144787
2025-01-03 12:45:00,16.647250599633995
2025-01-03 13:00:00,25.705849735148682
2025-01-03 13:15:00,17.288436094275617
2025-01-03 13:30:00,17.964905757000672
2025-01-03 13:45:00,25.60307881961815
2025-01-03 14:00:00,28.718822780893532
2025-01-03 14:15:00,19.159491634033213
2025-01-03 14:30:00,22.038376015116302
2025-01-03 14:45:00,24.975465216395882
2025-01-03 15:00:00,29.94801696847379
2025-01-03 15:15:00,25.044973337269884
2025-01-03 15:30:00,29.184961579920348
2025-01-03 15:45:00,34.41771435647375
2025-01-03 16:00:00,36.58077100897219
2025-01-03 16:15:00,37.827662628801065
2025-01-03 16:30:00,41.83208423102448
2025-01-03 16:45:00,42.08602066351135
2025-01-03 17:00:00,48.05188502833262
2025-01-03 17:15:00,50.675110068159846
2025-01-03 17:30:00,54.00043573959171
2025-01-03 17:45:00,53.34528480099028
2025-01-03 18:00:00,56.36220086128937
2025-01-03 18:15:00,57.26678144224074
2025-01-03 18:30:00,53.811362433990354
2025-01-03 18:45:00,52.22463696305392
2025-01-03 19:00:00,48.78576395543142
2025-01-03 19:15:00,45.5304164138185
2025-01-03 19:30:00,40.371080850205324
2025-01-03 19:45:00,39.569011786079
2025-01-03 20:00:00,35.261751644887596
2025-01-03 20:15:00,37.71979236873118
2025-01-03 20:30:00,33.745433082010265
2025-01-03 20:45:00,28.492009259726903
2025-01-03 21:00:00,23.735290317881983
2025-01-03 21:15:00,21.358581870178664
2025-01-03 21:30:00,25.95623734205204
2025-01-03 21:45:00,22.76594278305587
2025-01-03 22:00:00,22.678289800652202
2025-01-03 22:15:00,16.67183374532296
2025-01-03 22:30:00,23.047824166288194
2025-01-03 22:45:00,21.66337352783705
2025-01-03 23:00:00,17.621067709344487
2025-01-03 23:15:00,19.13685497573871
2025-01-03 23:30:00,20.925493006828386
2025-01-03 23:45:00,20.368284253227536
2025-01-04 00:00:00,10.469595229852649
2025-01-04 00:15:00,10.94199715225479
2025-01-04 00:30:00,10.57146923101525
2025-01-04 00:45:00,11.583514491258335
2025-01-04 01:00:00,14.88153564381135
2025-01-04 01:15:00,4.786862561603236
2025-01-04 01:30:00,10.61210046716573
2025-01-04 01:45:00,11.646261704996133
2025-01-04 02:00:00,11.945810921765151
2025-01-04 02:15:00,10.277097992626027
2025-01-04 02:30:00,6.816618491952707
2025-01-04 02:45:00,12.03098562800415
2025-01-04 03:00:00,15.534085674516525
2025-01-04 03:15:00,7.390000180185021
2025-01-04 03:30:00,13.40116902593055
2025-01-04 03:45:00,10.451696967529996
2025-01-04 04:00:00,11.176079771644332
2025-01-04 04:15:00,8.794626769065639
2025-01-04 04:30:00,10.752633281284112
2025-01-04 04:45:00,15.096719627275192
2025-01-04 05:00:00,13.696464398747095
2025-01-04 05:15:00,17.14419053490468
2025-01-04 05:30:00,16.55614424101757
2025-01-04 05:45:00,15.7723018072184
2025-01-04 06:00:00,20.377375633412854
2025-01-04 06:15:00,18.726696667264253
2025-01-04 06:30:00,21.527355750295335
2025-01-04 06:45:00,20.664295952103192
2025-01-04 07:00:00,23.504154972802915
2025-01-04 07:15:00,23.346896578467106
2025-01-04 07:30:00,28.96954962240913
2025-01-04 07:45:00,24.460557586284413
2025-01-04 08:00:00,29.678123821891706
2025-01-04 08:15:00,26.931078099583274
2025-01-04 08:30:00,29.42648577000185
2025-01-04 08:45:00,26.971796161168047
2025-01-04 09:00:00,27.8949630638345
2025-01-04 09:15:00,23.239607908907075
2025-01-04 09:30:00,15.53562529731887
2025-01-04 09:45:00,17.471569222891922
2025-01-04 10:00:00,13.098668542951451
2025-01-04 10:15:00,13.391465475679887
2025-01-04 10:30:00,17.404748723208748
2025-01-04 10:45:00,14.422895409156611
2025-01-04 11:00:00,10.50994087237283
2025-01-04 11:15:00,9.33194307829732
2025-01-04 11:30:00,11.693289700068641
2025-01-04 11:45:00,8.412324894279678
2025-01-04 12:00:00,9.685092423183804
2025-01-04 12:15:00,12.09743129564647
2025-01-04 12:30:00,14.192043217927658
2025-01-04 12:45:00,12.837699396461494
2025-01-04 13:00:00,5.625212013659867
2025-01-04 13:15:00,12.183008469714453
2025-01-04 13:30:00,11.712420552015535
2025-01-04 13:45:00,12.734533781161666
2025-01-04 14:00:00,15.985592730468827
2025-01-04 14:15:00,7.135024712069349
2025-01-04 14:30:00,11.294498987821008
2025-01-04 14:45:00,14.889253756532352
2025-01-04 15:00:00,10.285897572215639
2025-01-04 15:15:00,18.967282473891803
2025-01-04 15:30:00,17.455936010472172
2025-01-04 15:45:00,20.123734801351276
2025-01-04 16:00:00,18.240945192678893
2025-01-04 16:15:00,23.50383444881094
2025-01-04 16:30:00,26.010140509532228
2025-01-04 16:45:00,25.767609404242666
2025-01-04 17:00:00,27.489961683927792
2025-01-04 17:15:00,29.061697759260657
2025-01-04 17:30:00,27.371201757670164
2025-01-04 17:45:00,29.883531262972372
2025-01-04 18:00:00,30.118722607404305
